gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HSD17B10,1.8369352157828178,-2.2081055011916044,0.8637723961845949,-2.556351083856256,0.010577633550106763,0.11635294417998088
STK10,2.9133184834181747,-2.0461096266364245,0.8355380988954743,-2.4488525769695544,0.014331209182887689,0.1339963000701883
NDE1,1.9347547433816001,-2.679664465809089,1.0619272432868647,-2.5233974198788074,0.011622696485708454,0.12091073806774318
AP1M1,2.4301803861376903,-2.019662920391766,0.8465810014401232,-2.3856700267973268,0.01704803978831903,0.14281367048783394
KDM5A,3.942608874809536,-2.158244334109633,0.48982464747058746,-4.40615707121849,1.0522067707434291e-5,0.00507730236374887
PICALM,4.585922542494832,-1.8755856431242488,0.7147963425754128,-2.6239440962533602,0.00869180501733573,0.10948532705571694
CLNS1A,3.4024831485931983,-1.933498824513869,0.6663214537154619,-2.901750819717006,0.0037108358151454646,0.07860589854777845
MYDGF,2.5712350782337494,-1.9191780857309855,0.8015751376855469,-2.394258498675975,0.016654006795411597,0.14252467207041875
SRI,2.776822108637786,-1.6458686566415084,0.729970361260826,-2.254706141491438,0.024151779916830905,0.16640969679531603
ZNF638,2.5126432907464293,-1.942776060099499,0.8002561297343298,-2.4276928197281844,0.015195207167674049,0.1377156392420898
SLC25A3,25.119557066938135,-0.8394478540703629,0.37021121558497677,-2.267483584320744,0.023360700589716458,0.16418024510723792
ARHGAP15,1.0400690114259057,-2.2704330752892026,0.9142889567106764,-2.483277369396985,0.013017967931149493,0.12682748482379633
KIFAP3,18.12283016073632,2.4372763404856213,0.715688322492221,3.405499662197035,6.604309523926577e-4,0.04438599808706593
BAZ2A,9.10280122481732,-1.9751811395672068,0.86056379512883,-2.2952175663763708,0.021720658975585897,0.1595476507656327
ANKRD13A,2.785934672061283,-1.4997476165630887,0.7396974950073633,-2.0275147971782164,0.04260979272159787,0.22255722709623932
ICAM3,5.242069905568594,-2.2500688769740247,0.5500726422199028,-4.090494062554221,4.3045523161527715e-5,0.014121163908809803
ARHGEF1,3.5444764066411785,-1.718305036868699,0.7828199337988226,-2.195019521961084,0.02816219740189674,0.17944522604054824
MAP2K7,2.9207649146305528,-2.0080374478603042,0.9163595719268893,-2.1913204263669908,0.028428612919574766,0.17957510097064464
IL4R,2.1492478231842282,-2.151100594076549,0.8115280025732348,-2.6506794432918253,0.008033004262894664,0.1063102019855237
APBB1IP,3.0664513898267023,-2.10681702646729,0.7330951240649061,-2.873865829014515,0.004054811789123152,0.08021302492164362
PPP2R5C,6.919698091661407,-1.3551559729359006,0.5588312623418824,-2.424982394966375,0.015309129132069292,0.1377156392420898
TNRC6C,0.6121630968533446,-2.604067605571685,1.0680069164190098,-2.4382497580662057,0.014758573117737784,NA
KIF22,1.1441514979192022,-2.263932536639451,1.1507625250097808,-1.9673325186012718,0.04914488844038117,0.23835530551295642
TCF7,1.5090708435885711,-2.3428807538589616,1.017839563486646,-2.301817337334913,0.021345475412907593,0.15771515578936318
PTPRC,19.148463513245893,-2.19835310199251,0.760705992200615,-2.889885349309508,0.003853823513151721,0.07860589854777845
SMARCD3,1.2266175988846781,-3.348802149771642,1.1290774426022032,-2.9659632044845416,0.00301736587302705,0.0720462666528402
BZW1,11.336006093633333,-0.656831769358207,0.33084936619124644,-1.9852894896541147,0.047112272723954865,0.23490504753029431
ITGAE,2.771769358130233,-2.012356600263332,0.7037329906246926,-2.85954563317686,0.0042424837522968195,0.08151191223398462
CYLD,4.526074154322618,-1.319416065895218,0.5385014408799985,-2.450162554326835,0.014279173459064182,0.1339963000701883
ZNF324,0.5045782187685277,-3.3746568692237684,1.5371361832095323,-2.1954182759379868,0.028133607307931463,NA
RPS5,31.1878718019252,-1.5043245496478443,0.7381826567451184,-2.0378757695024814,0.04156235838569088,0.21960641568626582
SMAP2,9.36709775192666,-1.2072927408431806,0.5592415405302377,-2.1588037607122343,0.03086539461326981,0.18510384360329019
NOA1,1.3628290575560356,-2.801863385915155,1.0778397026990898,-2.5995177009149164,0.009335486372506805,0.11261828079756768
GSTP1,23.92571955194488,-1.1956974492532746,0.6002520255533602,-1.991992360460567,0.04637189610123038,0.23293960652181395
