gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABLIM1,13.16072184871301,-0.7501835295743609,0.3220822767325313,-2.329167370477017,0.019850200772207095,0.9990387316455156
OSM,5.326300563076089,2.3044035133756204,0.7308665919378486,3.1529742073250793,0.001616160860646758,0.9990387316455156
SEC14L2,3.703450691992419,2.3571505184137527,0.8848940940715234,2.663765680216226,0.007727136652630625,0.9990387316455156
BIK,0.49702412203524726,4.092645649511371,1.7356378808732125,2.35800664102372,0.01837336425962732,0.9990387316455156
PHF5A,5.913583192482494,1.2869196768494586,0.40844481426486484,3.150779816278749,0.0016283519578821765,0.9990387316455156
RBM23,18.08496154442502,0.6007767278937534,0.2617783253109655,2.2949827002678425,0.021734115740497495,0.9990387316455156
GNPNAT1,3.7035566763129664,1.3986384360905577,0.6880662418581497,2.0327089907993163,0.04208193241675755,0.9990387316455156
ERH,29.151988716844254,0.44569216274609086,0.20430432202116217,2.1815111806588474,0.029145628399572805,0.9990387316455156
PSMB5,8.466424419807199,0.7685749723505112,0.32077310096196876,2.3960081753913474,0.01657472062510859,0.9990387316455156
TUBB1,1.8488537651477313,2.3389354200916896,1.003247104240686,2.3313652341532825,0.01973410910303537,0.9990387316455156
MYL9,2.359943279858772,3.6851771951384267,1.147139460057725,3.212492746917612,0.0013158847106392029,0.9990387316455156
PGRMC1,6.176699817465319,1.0163869422919167,0.4051978566669754,2.508371960928871,0.012128891601191733,0.9990387316455156
PIM2,19.465205066779163,0.739881071489499,0.2629581674113286,2.813683555727518,0.00489774153149047,0.9990387316455156
PCSK1N,5.83433883387846,1.2224903092913302,0.467852665410304,2.6129813928049623,0.008975618875905462,0.9990387316455156
TSC22D1,3.295425466204134,1.4683458659869195,0.6764610071631527,2.1706289799979195,0.029959229622106044,0.9990387316455156
RBL2,24.748961484135112,-0.5000409917080109,0.25244510742381854,-1.9807909799119812,0.04761471878153768,0.9990387316455156
CA2,1.1278335963864359,3.7162391625840425,1.3685506652362043,2.715456034609168,0.006618456352762952,0.9990387316455156
HNRNPL,16.292736932462663,0.5671659086505707,0.2603037997859921,2.1788614269821043,0.029341964020826537,0.9990387316455156
NAMPT,8.260668102486182,0.9218682131397294,0.41945944474486063,2.197752904814106,0.027966719194903903,0.9990387316455156
SSBP1,31.550886922953516,-0.37643466903281864,0.1827669534940225,-2.0596429597166215,0.03943268612099758,0.9990387316455156
EPHB6,4.855372492515275,-0.88049630387240585,0.4172050563272737,-2.1104641243410684,0.034818398171380605,0.9990387316455156
BCL7B,13.661282102660484,0.7593046394477083,0.38495866128284195,1.9724316291972501,0.048560354126276024,0.9990387316455156
PDLIM1,0.8735720284941445,2.5284440566549873,1.1186753375037448,2.2602125673897975,0.023808061251938035,0.9990387316455156
PSMD11,12.579834226914182,0.7015902808145429,0.3487279390793264,2.011855667965134,0.04423515376243958,0.9990387316455156
AREG,10.442822926836518,2.3058771209745914,0.7094741104967899,3.250121585634695,0.0011535567760637092,0.9845132635065418
ZNF330,5.626442798579054,0.8627446828528889,0.3933866407800577,2.1931214571550464,0.028298629451593844,0.9990387316455156
SC5D,19.59034578502506,1.0789607911198609,0.5031045874767399,2.144605352400498,0.031984414000722945,0.9990387316455156
CD69,98.36164007313447,1.5192922841541314,0.617118999764819,2.4619113732248175,0.013819881171068879,0.9990387316455156
