gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PRKAR2B,2.354496346360643,1.935991524063906,0.7288219567431735,2.656329856903751,0.00789963025823866,0.9954677325765107
WDR54,12.085127253244911,-0.8353301147917245,0.30952853238799427,-2.6987176540631075,0.006960720407030318,0.9954677325765107
ITGA2B,1.9924289153042434,3.8386636844784157,1.0206062746158113,3.761160184835637,1.6912707306691554e-4,0.2760322862720344
TNFRSF12A,0.7662829469905257,2.321672933288819,1.1310502353120893,2.052670041351614,0.04010458948659958,0.9954677325765107
GAS7,3.8053100920114695,-0.9405877001911869,0.47966365503212155,-1.9609317702593054,0.049886982630794906,0.9954677325765107
MATK,57.827240173135365,-0.8112668516306974,0.2608982759824124,-3.109514037897998,0.0018739537945382404,0.8708263283219203
MYLIP,36.7713446148862,0.736962741846399,0.2799305382427742,2.632662897276525,0.008471838633337907,0.9954677325765107
SYPL1,20.054518035741467,0.6321694646116426,0.2631960722428754,2.4018955116787657,0.0163103665305347,0.9954677325765107
ETV7,1.9396613229149118,4.262163917438985,1.4764462087127095,2.8867722320578815,0.003892158763428411,0.9954677325765107
CALCOCO1,16.343891081083523,-0.5201240687282965,0.24498051452013864,-2.123124240093551,0.03374344226030339,0.9954677325765107
SLC11A1,3.4786880504243753,1.4382304769294862,0.696288097067237,2.065568093131719,0.03886927977899424,0.9954677325765107
MRE11,7.4998258886141524,-0.7586210095172806,0.3035432440019393,-2.4992188905790105,0.01244674044391389,0.9954677325765107
BIRC3,51.63466641549589,0.9916276701860034,0.2753557386378211,3.601260228283471,3.166784017062998e-4,0.3462598900539236
RRAGD,1.6879863290468262,1.9241853895061294,0.973024003182452,1.977531266662211,0.04798160988132312,0.9954677325765107
TIMP2,1.4995038635380733,1.709800784367832,0.8689798023002643,1.9675955411642967,0.049114593184743004,0.9954677325765107
PNKP,19.988057508079542,-0.65642772599674315,0.2762037280877767,-2.376607044884392,0.017472690824433836,0.9954677325765107
MED17,14.49987902937655,-0.6222757246309696,0.23516925269293829,-2.6460760388751936,0.00814315095335432,0.9954677325765107
PLEKHA5,7.239202215783753,-0.8113959998564448,0.41067903216674634,-1.9757424565250192,0.048183953704137444,0.9954677325765107
ATP2B4,18.69690110390723,-0.9666794783449553,0.4583870933303724,-2.1088715027328275,0.03495567459970344,0.9954677325765107
HAGH,22.677117078995188,-0.45398221148349915,0.21463392801140013,-2.1151465459803083,0.0344174591621556,0.9954677325765107
SUGP2,16.211031736582754,-0.5333155530965881,0.2510206520960874,-2.1245883501746374,0.03362097679633703,0.9954677325765107
SLK,18.58865340095691,-0.48152843549955143,0.21047002860618172,-2.2878717634450325,0.022144990110599963,0.9954677325765107
MTHFD2,11.213134891106277,0.9686322351557216,0.3135886766291845,3.088862281532951,0.0020092455474187694,0.910923322815124
CD84,38.90780446415232,-0.6521808106264305,0.2704200344940381,-2.41173259165755,0.015876921394464484,0.9954677325765107
ATP1B3,60.44155764887713,0.9094864481292703,0.4153126358531548,2.1898838841273403,0.028532659049237782,0.9954677325765107
JMJD6,56.608869650011044,1.0202158441348999,0.3991914005584231,2.5557059663803745,0.010597262397030651,0.9954677325765107
VASH1,0.45883248719342984,3.4143422350067287,1.4460880678715906,2.3610887267966274,0.01822137046964818,0.9954677325765107
SMC1A,18.06963627770022,-0.5871989027041523,0.2553864052684808,-2.2992566972656436,0.021490367185725067,0.9954677325765107
PTGS2,0.5066622421204107,3.934223737531239,1.6899857561189968,2.327962660801396,0.019914086455173553,0.9954677325765107
EIF4G3,10.845223769089511,-0.5743572100217863,0.28376624727691024,-2.0240504835703943,0.042964957677278155,0.9954677325765107
STK17B,149.96785016269433,0.46978033126381263,0.18715449946053236,2.510120422527598,0.012068999616151235,0.9954677325765107
HSPB11,26.239153262049808,0.4298884094481335,0.21553136245451135,1.9945515332547623,0.04609181413703033,0.9954677325765107
AK6,8.920398868722767,0.6728660630270387,0.331069214400232,2.03240299538575,0.042112875108512075,0.9954677325765107
