gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
DPM1,163.7614024426229,0.3122115259892978,0.14629202222302246,2.1341664517654335,0.03282915783100277,0.334426914582988
TFPI,16.61876023673321,1.9900966137351797,0.9077488224712446,2.1923428204702753,0.028354762019527108,0.3138196081164744
KDM1A,109.72870401887101,-0.4342511778388403,0.17622334940081777,-2.46420908077931,0.01373159847592525,0.23496710459492448
RBM6,259.77902753130167,-0.4225624612279587,0.15466066420300037,-2.732190912314478,0.006291467297707767,0.16124933787270335
ACSM3,5.396767275951409,-0.9791668557691511,0.4711293275978687,-2.0783398494031275,0.03767806859615653,0.34751130770440347
FAM214B,302.9368676865865,0.5196146413585967,0.19074471225331102,2.72413654470559,0.0064469846290782845,0.16244578247613323
MPO,65.00445199898091,1.5507291040041546,0.7318278425975919,2.118980740743489,0.034092094605505684,0.3391633773758734
KIAA0100,297.7613750559533,-0.37283896672367844,0.12031748854011806,-3.09879279602284,0.0019431086355575179,0.09479322127974714
MATK,7.252286929616266,-1.7021944285624466,0.8056964316633295,-2.112699475469106,0.03462649822615111,0.3405167098287113
CD79B,80.50360177643468,-1.0139194936868434,0.4398639230183808,-2.3050753667844552,0.021162352820647365,0.27624309453185014
TKTL1,3.175709492902587,1.8859237264178335,0.9067450041762556,2.0798832281751864,0.03753624473380432,0.34751130770440347
LUC7L,152.41384511890553,-0.3557105271435578,0.16455227873084635,-2.1616870327598665,0.03064230782378748,0.3269213630599625
SYN1,10.100138514657473,1.5032010130836988,0.5796442210063253,2.59331665633443,0.009505520607831027,0.19935538218133328
JARID2,869.305715156234,0.8326183953398109,0.3133182502238812,2.657420672893661,0.007874111924323697,0.1813663568650998
MGST1,779.0673152815277,1.171285465480917,0.27819304986983795,4.210333313607017,2.5499420212207696e-5,0.006608599738330495
PGLYRP1,2.0949003824647,4.0485475591255415,1.8115729314119726,2.2348244936349486,0.025428873156914288,NA
MMP25,71.64148348545015,1.8501786023766678,0.5609438742001553,3.298331058548095,9.726138779550205e-4,0.06406496658353175
SEC62,1061.1898742734468,0.5662887254677587,0.22194779102116546,2.5514501534901783,0.010727566819713394,0.2117960184819846
RANBP9,139.09622279871064,0.43434494146094926,0.20329177285747949,2.136559366647133,0.03263384751901815,0.3335785235304731
STAB1,431.34994476613457,0.5743941757770616,0.27543168239289434,2.0854324774362993,0.03703006136478446,0.3467475103783817
IDS,537.179873961977,-0.4385014301409322,0.19964468315331305,-2.1964092567603917,0.028062663696840143,0.3130937546086918
CD4,655.2371891856511,-0.9758636582426736,0.46797756187358525,-2.0852787350225217,0.037044006534796566,0.3467475103783817
RNF216,161.3564292411629,-0.43242321845458176,0.13511394286667236,-3.2004337174978903,0.001372209268807072,0.07785066329157779
PLAUR,1843.4959901255238,1.1175116684561108,0.35147117807766554,3.1795257709841893,0.0014751625154150886,0.08077787706244559
CD22,22.176077012150532,1.3276105350318417,0.5116154890937542,2.5949381192181913,0.009460795060884375,0.19920667157903213
LTF,5.421377313841999,4.44892357291668,1.9627682390083299,2.2666576137203323,0.023411149613413614,0.2892709008549061
NUB1,333.93785265301534,-0.33049535785637063,0.15637588314896853,-2.113467570581395,0.03456076784016861,0.3405167098287113
GPRC5A,1.2393571139656152,3.9553928625457053,1.5660817754844345,2.5256617658565035,0.01154806024368158,NA
RUFY3,215.85915556136965,-0.47606010991139214,0.1889417744364172,-2.519612781934554,0.011748399659472037,0.2178810488110382
SLC11A1,2258.860415092506,0.6868132111628344,0.23171563691199645,2.964034798496055,0.00303633948827887,0.11586522464475198
PHLDB1,4.340817012378767,1.6912074525922607,0.8416845021770212,2.0093128104627613,0.044503970185419114,0.3690862594044092
SERPINB1,3587.8934149053,0.9034234001789392,0.29798714840878565,3.031752896066518,0.0024313815329120633,0.10502217454661829
RB1CC1,542.9954518607831,0.36701372316305625,0.16645631410882455,2.2048651331010056,0.027463559839482878,0.3096882941029169
ALAS1,98.31166403224557,0.7250390671662211,0.2801330149673191,2.588195708566538,0.00964801475153662,0.20104070939550345
AKAP11,69.32029221371673,-0.6278323939680499,0.2475640446237416,-2.53604029988384,0.01121138313147037,0.21468222655632793
PLEKHO1,1191.7011508092387,-0.6412098899971813,0.31481362609274993,-2.036792047267576,0.04167088560195973,0.36194450940128625
GCLM,58.55058107268998,1.1370248293560912,0.5671164661797086,2.0049229693778443,0.04497128272018274,0.3707374135447802
VIM,28682.17097809161,0.4637679475879688,0.20020894700884878,2.316419693109276,0.020535364534624057,0.27286769195671734
FAS,108.21912316292261,1.0227725956846214,0.3616231319514821,2.8282831083434226,0.004679840031683279,0.14262736268816362
IFNGR1,944.3373195795068,0.7631625813719783,0.2531339177041044,3.01485706970356,0.002571003825956318,0.10753604608962312
TBPL1,106.29699457882502,0.5412191302898506,0.20450045602049838,2.64654241277389,0.008131930704127887,0.1855125462069378
TFB1M,18.79457893420922,-0.7436521501450685,0.28955682610627115,-2.5682425109610034,0.010221561888703875,0.2064224511290198
HMGB3,117.5662587533266,0.7876228634524078,0.35884982472433996,2.194853694180961,0.028174094387717723,0.3138196081164744
DAPK2,13.931970456421002,2.135769801034491,0.7324040275996854,2.9161087603983686,0.0035442692692976493,0.12500269050193993
TIMP2,1417.919865408398,0.3755957855615482,0.13117112007121556,2.863403052117184,0.0041911705041397995,0.13334568048976753
TBC1D23,117.81501183024889,0.45105543485146227,0.20633225095668342,2.1860636558758575,0.028810948508602056,0.3160566132689679
MRI1,41.070237335412585,-0.7100399305219565,0.2520924448157473,-2.81658552298511,0.004853711849788986,0.14514465243118987
RAB27B,20.049717575082614,1.5273104752236206,0.6556183625502626,2.3295724501714674,0.01982875965566814,0.2687379274326648
MED17,77.93919904585134,-0.7623545027145189,0.25795612827453207,-2.95536495997946,0.0031229937940776375,0.11666679519016761
CAPG,1629.781455587835,0.7539978980630708,0.2370195787519545,3.1811629319118144,0.0014668510706918225,0.08074171380268262
LCP2,807.5027524203553,0.5875315604169482,0.23356220322616,2.515524996345565,0.011885524874935141,0.21969677480563618
