"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"411","KPNA1",15.4241682470127,0.708146408660534,0.335519307354702,2.11059808821046,0.0348068721407922,0.261859186230987
"412","NPRL2",13.4659786651463,-0.928962989073998,0.376734302233635,-2.4658306492566,0.0136695946003886,0.184083873951899
"413","C3orf14",3.60114817991394,-1.65512250979302,0.695719748518851,-2.37900751461589,0.0173593220774444,NA
"414","GBE1",4.4591014489227,-1.11211959054038,0.542877926214732,-2.04856292149276,0.0405048734567638,NA
"415","FRMD4B",13.4283406937503,-1.28499210407511,0.457724352742089,-2.80734921875383,0.00499510581323763,0.114614298219552
"416","MAPKAPK3",22.6215000727831,-0.826373562364631,0.379806281391654,-2.17577644934334,0.0295719804964297,0.245711928810766
"417","KLHL24",61.4357463375105,0.854152143771553,0.316310503441569,2.70035972399929,0.00692645392527324,0.13483806276763
"418","SSR3",74.8823513971946,-0.437657412388962,0.223161777465596,-1.96116654634745,0.0498595979435695,0.305642217451766
"419","INO80D",27.6861753861031,0.874912021219862,0.387245842057734,2.2593193423867,0.0238635275841981,0.226679653173577
"420","ZAP70",80.9972884475615,-0.462582772057455,0.218669279422508,-2.11544471760783,0.0343920619323001,0.260287469610735
"421","TP53I3",0.813366899098136,-3.0880995667103,1.30034719002308,-2.37482696190967,0.017557178770797,NA
"422","OTOF",0.798146609027509,-3.04395124946574,1.40981953125273,-2.15910702184765,0.0308418650242109,NA
"423","MPV17",13.5044871549916,-0.707732654023906,0.345127686437252,-2.05064004377574,0.0403020137174461,0.280981859275918
"424","SNX17",50.3092159436433,-0.588331829709261,0.270673909744358,-2.17358159958941,0.0297365715345102,0.245711928810766
"425","PPM1G",80.9034414162424,-0.455340906545602,0.221965198706121,-2.05140674844469,0.0402273524148467,0.280981859275918
"426","GCA",12.4677722690826,-1.2528350620733,0.550387136620814,-2.27627969244571,0.0228292747713584,0.222833296824179
"427","AUP1",58.6676976752014,-0.749494506662019,0.247153462563633,-3.03250660091015,0.00242531792933654,0.0786357400530326
"428","HTRA2",15.1469655436408,-0.765213569841061,0.358060608188128,-2.13710626732503,0.0325893493226273,0.253599671554095
"429","POLE4",62.2897534105479,-0.530164667408954,0.218509653445157,-2.42627572306327,0.0152546757523873,0.192505063782873
"430","LANCL1",9.88275673558721,1.37050994216808,0.474184458224753,2.89024643974833,0.00384939928116997,0.10017884509646
"431","WDR75",13.1618485763414,0.979971677753737,0.479121305030799,2.04535191289551,0.0408201761333209,0.28191772980181
"432","FANCL",1.64480366474974,-3.11005201688203,1.26096743987105,-2.46640152516553,0.0136478249611801,NA
"433","STAT1",76.0891577548457,-1.10237240969579,0.47181084017159,-2.33647113596389,0.0194667002429624,0.208004388994072
"434","GLS",67.3814290623696,0.50396393601596,0.21855036191802,2.30593960857865,0.0211140070387146,0.215301966005354
"435","HSPE1",140.144069666151,-0.661713931810803,0.22083350141407,-2.99643816528575,0.00273153629756545,0.0824191705243148
"436","IL1R2",0.432129620840029,-5.30408096830992,2.54686422411065,-2.0825927499775,0.0372883606272968,NA
"437","IL18R1",12.2175968765986,-1.9260210187516,0.608614311171826,-3.16460027869414,0.00155296137434458,0.0616019709561306
"438","CNPPD1",24.3358136588373,-0.625152860872103,0.273774987604234,-2.28345498740673,0.0224035814185693,0.220045178391427
"439","STK16",20.9358852025615,-1.02137584183656,0.331090438593307,-3.08488474078577,0.0020363104894162,0.0715427986862397
"440","PASK",45.1821656300683,1.78529627773876,0.722821049349968,2.46990078573981,0.0135150529915417,0.183458735328384
"441","STK25",23.2683125124845,-0.729640000236145,0.30105800960351,-2.42358607630826,0.0153681107914948,0.19258944158795
"442","ID2",178.562430626998,-1.45713517297172,0.538226004325665,-2.70729240367592,0.00678344811104371,0.134150987818403
"443","HPCAL1",35.3293436611242,-0.663026617831258,0.30493697748515,-2.17430704304645,0.0296820838390009,0.245711928810766
"444","SLC25A12",8.41295413679648,-0.950396818725567,0.424100502073569,-2.24097074650645,0.0250279699723109,0.23155648554535
"445","PLCL1",8.05136764711777,1.56466420763192,0.629431834376752,2.48583583189944,0.0129247573656125,0.179172616813491
"446","PNO1",24.5468239501001,0.902564582803846,0.369177051179804,2.44480143042331,0.0144931913229168,0.188589317766298
"447","PLEK",23.9024693534022,-2.85101711677137,0.561917816420862,-5.07372614545476,3.90100364149706e-07,0.000827402872361527
"448","EPHA4",6.52053308571359,1.37752755813234,0.57416201831107,2.39919659294848,0.016431090406344,0.19842846688779
"449","GPX7",16.2316981839019,-1.11890492821306,0.354034303589142,-3.16044212910948,0.00157529895279728,0.0621620293745682
"450","CACYBP",87.4278111782211,-0.912124275703002,0.254291281118175,-3.58692705346479,0.000334597877510283,0.0270355085028309
"451","SCP2",68.9749730047912,-0.61199831011756,0.233386447748793,-2.62225298864092,0.00873505623346663,0.153458248735837
"452","TMEM59",163.368447975936,-0.399847780505617,0.173711333046702,-2.30179443961851,0.0213467672827493,0.215805394571707
"453","ICMT",5.44012992825381,-1.18504950108251,0.508197272666675,-2.33186906900183,0.0197075801167727,0.208179364908994
"454","PARK7",182.826593897576,-0.483643398637723,0.19665956923154,-2.45929247443992,0.0139211155462964,0.185385326194688
"455","WDR77",11.7636711065293,-0.842377744993922,0.404548732630002,-2.08226519341084,0.0373182533246233,0.270615934969588
"456","HDAC1",60.0790682053868,-0.560953188658449,0.259984130915303,-2.1576439557428,0.0309555244157827,0.248464209218071
"457","LAMTOR2",42.234487013547,-0.877200401492742,0.367039041697235,-2.38993758657514,0.0168512362098469,0.199952290915163
"458","MEF2D",19.3427605560672,1.29219986295229,0.44117024616385,2.92902768078419,0.00340024140247904,0.0952927457245241
"459","SRM",62.5732753376608,-0.640363476502879,0.282479219582764,-2.2669401219981,0.0233938838083519,0.225002218033532
"460","FBXO6",10.45038826904,-1.93768391510296,0.515953042648493,-3.75554315012163,0.000172965956096208,0.0192835038778089
"461","C1orf21",8.4448534679941,-3.55899203995465,0.914009509981543,-3.89382386188358,9.86763109573742e-05,0.013250540685026
"462","MAD2L2",21.4908887799303,-0.596003652081369,0.270151920636622,-2.20617958471984,0.0273714281164201,0.239648293229833
"463","MIIP",19.0878277399457,-0.74306461340028,0.306952807893606,-2.42077802936351,0.0154873309411481,0.192962609313987
"464","PRDM2",77.5136822693423,0.465312770210534,0.224858567473453,2.0693575318871,0.0385125485752773,0.276430170992092
"465","PHTF1",8.85851928942993,-1.61268301481195,0.56994834853901,-2.82952484895492,0.004661717978033,0.111007939444454
"466","CD58",15.9636621475398,-1.29669774567088,0.394404221088051,-3.2877380016209,0.00100995781325074,0.0488990613327236
"467","CD2",273.29048172701,-0.788590101579168,0.267920030323811,-2.94337866648518,0.00324651054164125,0.0934016593791399
"468","TTF2",17.8943290343935,0.670084949213887,0.335337630370111,1.99823965021258,0.0456906847816171,0.293302613717883
"469","RRAGC",14.2839787737466,-0.715376937104863,0.330133616892192,-2.1669315104571,0.0302400768469887,0.246714335770818
"470","MTR",30.0239836877887,0.679444562570788,0.312795866102681,2.17216605525006,0.0298431400430839,0.245711928810766
"471","SIPA1L2",2.56219176733191,-3.44266629491994,1.72857973699317,-1.99161555654262,0.046413255185975,NA
"472","RLF",23.5643172574561,0.936616068698015,0.407489224295456,2.29850512076095,0.0215330567732213,0.216967284636591
"473","AKT3",25.7569788907188,0.729425936144624,0.296244961872925,2.46223912647505,0.0138072576422214,0.185385326194688
"474","ZNHIT6",30.9984207700626,0.771079722481535,0.340908021326451,2.26184094900822,0.0237072318469254,0.225896422552096
"475","ATP6V0B",69.345014906191,-0.692417613445216,0.241932213227005,-2.86203149307579,0.00420935078392107,0.105345522273706
"476","PRDX1",102.486606497455,-1.00121150702353,0.302573696044236,-3.30898396031476,0.00093635201229087,0.0478554847727455
"477","PTBP2",13.5799976641256,1.07897495506589,0.511499354786953,2.1094356131012,0.0349069982028402,0.261859186230987
"478","RCAN3",154.695640587997,0.966766403094987,0.238068444753395,4.06087587162768,4.88889604745478e-05,0.00880622307806789
"479","RSRP1",177.400550842994,0.620779756661528,0.243287060883843,2.55163490572118,0.0107218806341345,0.166450866455354
"480","RPS6KA1",29.6144470869665,-0.880087629157203,0.392021970180626,-2.24499567907303,0.0247684099546196,0.230859622209995
"481","RPA2",33.2853353633485,-0.84131226512316,0.351344470106837,-2.3945510366716,0.0166407273666749,0.199048085591469
"482","STX12",26.9331089285754,0.54571161335724,0.274284348863204,1.98958349471631,0.0466368358263246,0.294950522713533
"483","ESYT2",54.6175544363029,0.453753390154503,0.20860352002476,2.17519527043765,0.0296154864578669,0.245711928810766
"484","CTSD",72.4662288422837,-0.886027902766471,0.292874487907233,-3.02528195302255,0.00248401441940273,0.0786357400530326
"485","KPTN",2.55761822470204,-2.04967176578706,0.696545335006228,-2.94262507087027,0.00325442297000213,NA
"486","FASTKD2",21.3629470988031,0.907423502884099,0.326081536451549,2.78281166348383,0.00538900787195536,0.119698323028072
"487","PHF3",97.911938139313,0.688809884434366,0.221202140429626,3.11393860428537,0.0018460789976753,0.0678014468237109
"488","RAB32",2.7870753640145,-2.60194808419308,0.996175815939146,-2.6119366105471,0.00900309456749524,NA
"489","MYL12B",483.215398929182,-0.585897569187082,0.177960431395974,-3.29229123907562,0.000993746443700328,0.0488990613327236
"490","KLF12",34.6548476356325,0.603809357344568,0.265869509275952,2.27107410319045,0.0231424923916585,0.22441631290537
"491","ELL2",13.8689193422373,1.45242253036196,0.668581017282032,2.17239570496103,0.0298258287044936,0.245711928810766
"492","NDUFB3",58.8158996293536,-0.670717761730822,0.295915763127731,-2.2665834176644,0.023415686020742,0.225002218033532
"493","UBE2B",141.949780672836,0.621515356703716,0.25853055297528,2.40403058575109,0.0162154165277313,0.197255396076122
"494","ITGB1BP1",43.240107954798,-0.853832260954793,0.293677562663699,-2.90737996192289,0.00364470196246422,0.098220781507485
"495","GLE1",6.24509540153434,-1.25923011046939,0.48349696438609,-2.60442195757789,0.00920293772254065,0.157388691575762
"496","BSPRY",0.933268686251852,-3.28938967507721,1.55100635459435,-2.12080992791131,0.0339378008950451,NA
"497","NDUFA8",25.7167668261722,-0.938077526239611,0.295345492541767,-3.17620397103894,0.00149215994834698,0.0598462785188636
"498","KDSR",33.3005758841103,-0.606251569985224,0.309111785361566,-1.96126967231643,0.0498475731379258,0.305642217451766
"499","IFI27L2",46.034255813388,-0.584402803888597,0.217739990927464,-2.6839479573749,0.00727584311033841,0.139656680878079
"500","COQ6",14.4081972206138,0.689554155455668,0.332063634900378,2.07657232826033,0.03784104909231,0.273461209965211
"501","TMEM214",10.4445762427644,-0.945934309425553,0.446456247439287,-2.11876150205332,0.0341106277789515,0.259666438957629
"502","MXI1",51.5896771210738,0.631885882047229,0.285897058268169,2.2101867220142,0.0270922061078881,0.238433896908011
"503","ARMH3",16.1714444870455,0.935262914127047,0.431704329060445,2.1664432139528,0.0302773347630297,0.246714335770818
"504","GOT1",5.48022777422054,-1.04415725186805,0.474845103857147,-2.19894286239112,0.0278819853505732,0.241765140432757
"505","PDZD11",11.9358562949087,-1.16993154790777,0.444499512976924,-2.63201986448184,0.00848788999849244,0.15192248680846
"506","UFM1",58.5525971093118,0.513485885191942,0.215027900022233,2.38799655830174,0.0169405004265868,0.199997135173911
"507","HSPH1",23.4657316636434,-1.26550151300408,0.400868925846666,-3.15689601116186,0.00159458201205773,0.0625842923779686
"508","SOCS2",11.0870882919289,-1.65775454299131,0.659911010432759,-2.51208801911668,0.0120019149583761,0.174006481493676
"509","CLU",17.6329300150919,-1.25266694683436,0.43644354164669,-2.87016951174962,0.00410251803324892,0.103588580339535
"510","PTK2B",25.8605066316396,-0.690432016397493,0.331579956933763,-2.08224894768116,0.0373197364349856,0.270615934969588
"511","TARDBP",31.4564001964051,0.641673209982381,0.268938387030768,2.3859487560211,0.017035124571392,0.199997135173911
"512","PLBD1",1.8790811200911,-2.37859568507777,1.14101001417167,-2.08464049879925,0.0371019454270223,NA
"513","PYROXD1",34.0376378740131,0.817124648880287,0.305856780536188,2.67159239513282,0.00754922863087194,0.14328334609467
"514","BCL2L14",1.72043112074519,-2.49877329507352,0.963076239707006,-2.59457475125097,0.00947080165417149,NA
"515","CSTA",2.58617546408524,-2.4298983048149,1.16181585076494,-2.0914659609912,0.0364863146707396,NA
"516","CCR2",2.426404264784,-3.10415425612311,1.02109301194271,-3.04003084911648,0.00236553917445242,NA
"517","POLR3GL",75.4918952488876,-0.603207763692558,0.248126923548094,-2.43104518875655,0.0150553367213382,0.191206946885693
"518","PIK3CA",31.7671897596585,0.748603514685896,0.338262701596197,2.21308323723951,0.0268919075559691,0.237507426369713
"519","TMEM156",23.6938657456034,-1.01356252040703,0.399142052747316,-2.53935287808093,0.011105774382031,0.168135654548874
"520","RPL21",4216.71737064903,0.593823766008355,0.239611561045255,2.47827677186328,0.013201869244194,0.180652675270551
"521","MTERF4",98.9357464687781,0.700545437265526,0.299515027141422,2.33893252018621,0.0193389261228229,0.207685378767126
"522","SASH3",24.0214110210847,-1.08000336541143,0.305336193555217,-3.53709579213746,0.000404552907201939,0.0306448827205469
"523","COPA",69.1941395328689,0.750822975717442,0.250430788517208,2.99812567042191,0.00271645633902162,0.082308627072355
"524","CD244",2.8332159124748,-2.4280853523626,1.12226040317311,-2.16356680276463,0.0304976116332818,NA
"525","SEPTIN7",253.340448137351,-0.470273050041334,0.171761739662158,-2.73793832646504,0.00618256690342324,0.130068388855447
"526","GLIPR2",47.5011342668878,-0.883606141191261,0.35075758824919,-2.519136209146,0.0117643137552221,0.173101102341747
"527","CLTA",68.7454379119432,-0.432007579632355,0.213107708910419,-2.02717950392847,0.0426440584591168,0.286547586244193
"528","PRDX4",18.5884618275297,-1.0377305842872,0.472486367770501,-2.19631857144131,0.0280691493783906,0.241765140432757
"529","PKN1",75.5039629833527,-0.39318975210842,0.193579679251287,-2.03115199709581,0.0422395781506663,0.285168163436258
"530","NCKAP1L",54.1191281999974,-0.510746060431406,0.190589131113876,-2.6798278445702,0.00736600325663944,0.141068107515415
"531","NFE2",1.15124210404488,-4.02292757821863,1.27789691385494,-3.14808458695073,0.00164344129471319,NA
"532","IKZF4",3.30638848083737,-1.43073298031151,0.626051098944976,-2.28532939678979,0.0222935204673501,NA
"533","ATPAF1",23.5890461590731,-0.558343731533762,0.255909476910474,-2.18180169907928,0.029124171135629,0.245128440391544
"534","RAB9A",40.4133228085055,-0.560740311784864,0.279707098958681,-2.00474108048183,0.0449907343131365,0.292114699156086
"535","BATF3",0.950889436128538,-2.90274444370035,1.3267317171141,-2.18789104553436,0.0286775397192017,NA
"536","G0S2",6.48716358932909,-2.31328316897019,0.921695666446199,-2.50981235258441,0.0120795332133323,0.174006481493676
"537","CKS2",5.06114123753731,-1.48909492356558,0.743239127466227,-2.00352062820219,0.0451214357199101,0.292445147540828
"538","DNPEP",37.4735243269187,-0.515848408121151,0.237505000428601,-2.17194756822068,0.0298596179401108,0.245711928810766
"539","PREX1",51.1804132386804,-0.597530718926518,0.27412805633523,-2.17975032149135,0.0292759742138558,0.245189896574879
"540","ZBP1",33.0090150108518,-0.723940230870074,0.366735433021627,-1.97401223248418,0.0483803520411772,0.301808019645109
"541","PEPD",36.5089833171751,-0.683392128984667,0.276784851452654,-2.46903732410935,0.0135477086961612,0.183608243735194
"542","KLHDC3",17.1289927520454,-0.860210517490377,0.295711598996227,-2.90895088461292,0.00362643827538295,0.098220781507485
"543","MEA1",22.7567759669,-0.728298065513204,0.358711151855547,-2.03031899550892,0.0423241245896265,0.285435511143396
"544","MT2A",174.327789669287,-1.27336120624105,0.418218568964141,-3.04472661124293,0.00232891905616196,0.0771818330956176
"545","NDUFA1",197.687059077552,-0.394743760856695,0.138560184100667,-2.84889749114295,0.00438710131297505,0.108198161451396
"546","PTGER2",67.5703652232752,-1.05607878737428,0.495129306080611,-2.13293532498426,0.0329300320401173,0.253980356207596
"547","MBOAT7",10.5467797941348,-1.03747429309841,0.413079417022697,-2.51156133746894,0.0120198395460524,0.174006481493676
"548","RPL23",1192.17858832578,0.613787425968717,0.226583468535161,2.70887999877833,0.0067510752803595,0.133822716538715
"549","CD70",4.84087361395073,-1.65090834884133,0.699268594371712,-2.36090732821294,0.0182302855970388,NA
"550","TNFSF14",7.6362561435171,-1.64587319206845,0.669386428006752,-2.45877885061012,0.0139410464535845,0.185385326194688
"551","EML2",10.8748417276301,-0.842334237691825,0.416276354134352,-2.02349768207099,0.0430218623183062,0.286731446646838
"552","VASP",50.243594446055,-1.14243710394314,0.378870370282292,-3.01537727294938,0.00256659784664532,0.080055206363746
"553","RBCK1",63.9920132592464,-0.618605472157089,0.254969346313821,-2.42619546663345,0.015258049843368,0.192505063782873
"554","TMX4",60.2628778584316,-0.463005798264962,0.226390736303072,-2.04516229694633,0.040838860198777,0.28191772980181
"555","MAX",72.1252556558355,0.960629864119404,0.223564803133132,4.29687433199112,1.73223331553653e-05,0.00524866694607569
"556","DYNLRB1",114.054229367063,-0.54729691991394,0.222765616302713,-2.45682852227171,0.0140169575583686,0.185812293633124
"557","KDM5C",26.2793069877472,1.13718028116572,0.418643569000878,2.71634479870234,0.0066007134931634,0.132702495914688
"558","PSMB2",62.3521137509163,-0.918012597087151,0.262857209389042,-3.49243834407618,0.000478632079114352,0.0339165491550091
"559","LRFN3",4.01489256183515,-1.40404827351911,0.610757074239903,-2.29886534718648,0.0215125866880263,NA
"560","CAPNS1",84.3002897342115,-0.758196198861587,0.242354582887186,-3.12845826899225,0.00175725962459242,0.0663136735666934
"561","HCST",391.322166053745,-0.724355217785465,0.233179955972283,-3.1064214536157,0.00189366609247085,0.0686575347372765
"562","COX6B1",263.421731279888,-0.355110422993648,0.174491327971164,-2.03511788879464,0.0418390124281713,0.28465514399908
"563","CCR7",169.566588239559,1.40430490444576,0.585596889311672,2.39807439226056,0.0164815175563141,0.19842846688779
"564","ASL",8.91890378937376,-1.1301771613236,0.425506095585435,-2.65607748760599,0.00790554467666789,0.146488971292601
"565","SBDS",188.017835722012,0.655556941307861,0.319009735619677,2.05497471741557,0.0398814467623339,0.279862857180845
"566","ZNF384",10.8610764850531,0.945910364465753,0.420278113585466,2.25067719181479,0.0244059903816461,0.228543512580447
"567","ATG14",20.2374398990574,1.14186749023483,0.468745874924928,2.43600541640543,0.0148504621571819,0.190032158282853
"568","SGPP1",5.01291806248957,1.46168053349063,0.713009974034666,2.05001414667387,0.0403630503418779,0.280981859275918
"569","PLEKHG3",8.62676839771212,-1.23138589311147,0.519718824166532,-2.36933094560551,0.0178202997674119,0.204398879098208
"570","EVI2A",38.7853245261091,0.816456894901641,0.311727383493911,2.61913754816984,0.008815239512319,0.154223636124684
"571","INTS11",35.4458160453388,-0.547400518120834,0.233996219557807,-2.33935624752948,0.0193170039047461,0.207685378767126
"572","RAP1B",238.746797123014,-0.462117607928349,0.203626321248736,-2.26943945701331,0.0232416150286052,0.225002218033532
"573","LRRC61",3.09762057173823,-2.15141577093223,0.685179079255083,-3.13993207917442,0.00168987009275651,NA
"574","UQCR11",240.398394679391,-0.514174412818626,0.125549436911704,-4.09539401741987,4.214509939837e-05,0.00865875245298688
"575","SMARCA4",36.5060240101194,-0.536171828232492,0.258323289643732,-2.07558454745585,0.0379323918279317,0.273888010440998
"576","TUBA4A",114.740771992122,-0.663901110273263,0.330292984830166,-2.01003696949433,0.0444272762100592,0.290408385388
"577","AAMP",20.6678231955763,-0.621038475746571,0.305133378115915,-2.03530167555334,0.0418205276907291,0.28465514399908
"578","PNKD",32.5526059130308,-0.662997882374607,0.301101749952627,-2.20190644019478,0.027671917985543,0.24127625582806
"579","GNG11",9.44249777186489,2.73400122326302,1.09780384034569,2.49042781850909,0.0127589409510229,0.178037590507365
"580","FGL2",13.1641142466673,-1.57585695299101,0.754275159901002,-2.08923352745414,0.0366867067536815,0.268550491888036
"581","SRD5A3",2.78874952043226,-1.35412124080987,0.681488548900437,-1.98700512722437,0.0469218286655648,NA
"582","SPINK2",2.90064313169045,3.55778398333876,1.11375191517176,3.19441334723998,0.00140115341544902,NA
"583","YWHAH",38.0412787092729,-0.980529469159462,0.279810869271594,-3.50425797150762,0.000457881567167547,0.0329209086088938
"584","TPST2",26.4211972679257,-1.47500692199207,0.450512345671717,-3.2740654860253,0.00106012040225746,0.0498959482590963
"585","MPST",9.9725946923592,-1.41299504572058,0.484270091926193,-2.91778300844549,0.00352529578778542,0.097585826746831
"586","APOL2",14.7500360315558,-0.77374095384789,0.385975181585543,-2.00463913422995,0.0450016397686238,0.292114699156086
"587","RAC2",253.176571410738,-0.813221525217175,0.30479433252136,-2.66809923429329,0.00762817239210491,0.144458514675487
"588","ORMDL1",138.096499961246,0.441430086601395,0.177645529461445,2.48489274083984,0.0129590473689202,0.179210055839211
"589","TTBK2",7.6387881215782,1.48202574045041,0.544986149808088,2.71938239342833,0.00654039485708183,0.132702495914688
"590","PSMA1",132.110369020346,-0.322322988653579,0.128758686613561,-2.50331062805072,0.0123037504600941,0.175732355056293
"591","TXNDC17",35.4547292986073,-0.753564907007179,0.296944896174498,-2.53772641562545,0.0111575169154899,0.168135654548874
"592","CCNT1",41.0496526506282,0.862739431430372,0.301243648953154,2.86392571072772,0.00418426132813976,0.105339089341062
"593","SLC44A2",38.6832304191307,-0.471866126263697,0.20895616555955,-2.2582062845579,0.0239328016387468,0.226679653173577
"594","CDO1",3.94564359387555,-7.04565835479202,2.74328833208336,-2.56832585637882,0.0102191043496676,NA
"595","REEP5",76.0290212234897,-0.923001098950602,0.208530490670824,-4.4262165018717,9.59002752622488e-06,0.00353746928402139
"596","RHBDF2",15.7201496993495,-1.13929936779346,0.346722685204655,-3.28590950753908,0.00101653661627206,0.0488990613327236
"597","ABHD17A",129.23068996059,-0.725363033237624,0.225117838407175,-3.222148179682,0.00127233315139847,0.0542435902334907
"598","RPL36",3236.28532636815,0.410006795480751,0.156742155839399,2.61580423776263,0.00890175778390734,0.154641496729234
"599","BST2",74.7743388691725,-0.96170758734267,0.301709616265801,-3.18752713037632,0.00143494995422786,0.0583138873729026
"600","SNX9",46.1840493887325,0.873364892679868,0.341808918830473,2.5551261086696,0.010614933238554,0.166450866455354
"601","QRSL1",17.3249597409775,0.899303250793669,0.374657867850868,2.40033195072694,0.0163802100091081,0.19842846688779
"602","MTRES1",10.1568182473695,1.09005470084232,0.455451454147056,2.39334991889248,0.0166953100878964,0.199048085591469
"603","AFDN",7.41564197658743,-1.22085780059096,0.539627554473117,-2.26240819333806,0.0236721951833993,0.225896422552096
"604","ACTN4",54.1133362062244,-0.913400069727904,0.385611056398919,-2.36870819591589,0.0178503306572833,0.204398879098208
"605","ARPC1B",219.751509569188,-0.947267732176394,0.315418737751506,-3.00320690815354,0.00267150734741602,0.0818233513916155
"606","SSBP4",86.2827175091835,-0.607834673688901,0.277005682055742,-2.19430399108776,0.0282135627284096,0.242516581750585
"607","CRB3",2.20602689019245,2.30302236956195,1.02969701390536,2.23660196976509,0.0253123660727757,NA
"608","LSP1",197.183216608303,-0.656509540515802,0.283311898793431,-2.31726780029976,0.0204891481982566,0.213379626928252
"609","ADRM1",56.9140695243577,-0.410011504138576,0.19483719244703,-2.10438006721969,0.035345306746663,0.263043493367271
"610","SESN2",4.64443100764574,-1.66666591707221,0.73610373952654,-2.26417259902009,0.0235635011760985,NA
"611","ZNF317",10.4022326721517,0.999913722299817,0.4198292544367,2.38171521334653,0.0172322182441454,0.199997454970356
"612","SLC6A8",1.07662414335888,-4.24208192677621,1.65050776971121,-2.57016780206884,0.0101649264789061,NA
"613","MPP1",8.11631072941537,-1.00936289783949,0.512345606820993,-1.97008207819405,0.0488289645379118,0.303035403537724
"614","UBA1",20.910188578585,-0.62178756439811,0.297974914561905,-2.0867111089277,0.0369142564796577,0.269518547309308
"615","PPIL4",31.2400128399586,0.826373253720843,0.342529093396602,2.41256369065274,0.0158407695353836,0.195961976799365
"616","SYNE1",69.2575996892729,-1.02507405766312,0.375482636455579,-2.73001720489514,0.00633310202902592,0.13053919817047
"617","LATS1",19.0002146285857,1.13874782177029,0.379806797961011,2.99822917305233,0.00271553389468829,0.082308627072355
"618","GGT7",6.23488367991167,1.80484797345464,0.806832951092799,2.23695372258916,0.0252893647937083,0.23295870891403
"619","ZNF141",8.74855659938897,1.25337821682392,0.537884142909923,2.33020109134136,0.01979552533308,0.208627623510374
"620","GINS2",2.26104870806395,-1.66577881725395,0.802710680483606,-2.07519204335287,0.0379687397621058,NA
"621","SH3BGRL",124.977988162485,-0.50662875206872,0.195066188352536,-2.59721459852954,0.00939831865229105,0.15789175335849
"622","COX7B",162.700433686343,-0.547869927298848,0.168820376169541,-3.24528318044167,0.00117333878758428,0.051652324648145
"623","CAP1",154.759466638946,-0.782470296566462,0.226176535787709,-3.4595555805174,0.000541067598108783,0.0358626367371478
"624","RLIM",16.5832003894632,1.25296142103568,0.436408510987992,2.87107466854642,0.00409078883292073,0.103588580339535
"625","MGAT1",28.0796292119554,-0.590850986233595,0.251952693131144,-2.34508700379738,0.019022640080696,0.206628039140688
"626","RPL27",1612.20283665423,0.662078918526291,0.255627268607618,2.59001679332797,0.00959712500441838,0.159027360424776
"627","THOC6",12.802527012916,-1.01446895244047,0.403129561230163,-2.51648365687891,0.0118532397370129,0.173683740809702
"628","PDHA1",16.0852225766103,-0.686822054045344,0.340210347627827,-2.01881588503796,0.0435063593911568,0.287625506953219
"629","C19orf12",13.0537051388053,-1.16365165344732,0.345438792107242,-3.36861892767984,0.000755457975042984,0.042166483291215
"630","CCT6B",2.232426532812,2.37341448749155,1.01684651585871,2.33409315022064,0.0195908448950397,NA
"631","EMILIN2",5.7006519075898,-1.60070659340567,0.607020053737528,-2.63699128809639,0.00836449797513565,0.150411187640693
"632","TIMM10B",23.4499170045865,0.765743548829676,0.323510437088846,2.36698251753584,0.0179337799286116,0.204398879098208
"633","PTCD3",35.4382345168648,0.664206478120637,0.293072486990131,2.26635562055678,0.0234296184891046,0.225002218033532
"634","PNISR",450.018149657761,0.410499372325124,0.127384872164929,3.22251273128913,0.00127071518501486,0.0542435902334907
"635","SEC61G",183.93941253691,-0.34502627025548,0.1537091891363,-2.24466911961608,0.0247893818756842,0.230859622209995
"636","GRSF1",36.5163392616316,-0.637184122776912,0.216488855139956,-2.94326524275342,0.00324770032023176,0.0934016593791399
"637","TRIM47",3.65846197435574,-1.52893572122908,0.733802571542637,-2.08357912676005,0.0371984673028489,NA
"638","TERF2",12.8363485272345,0.804082425953014,0.384727765465392,2.09000362887857,0.0366174737240443,0.268507041551246
"639","PCNA",12.7069585080671,-1.39505693804339,0.406016806475892,-3.43595860021677,0.000590461193439777,0.0376489431792331
"640","KHDC4",39.584728645939,0.679522809258485,0.246545543096312,2.75617559629959,0.00584815918497873,0.125452615153721
"641","PATJ",33.3542978336978,0.658802968103365,0.287255023373724,2.29344281038473,0.0218225243337466,0.218328179773003
"642","XPO4",31.2965109376118,0.737112746803795,0.28337741651135,2.60116969050804,0.00929064858347163,0.157473125681023
"643","ALOX5AP",104.758303554019,-1.05360867776087,0.289864474505563,-3.63483203506763,0.000278161801376814,0.0238376234634433
"644","EPSTI1",34.1166170565775,-1.60462461114834,0.594593987535039,-2.69868960128659,0.00696130712890706,0.13483806276763
"645","HSPBP1",10.5596879888391,-1.24668299332468,0.440096245742236,-2.832750802548,0.00461493474508371,0.110804243988342
"646","PLAAT4",220.081587022451,-0.924203928677616,0.285376171427171,-3.23854624601507,0.00120140541952327,0.0522703773294125
"647","MYH11",6.63414700980223,1.71542883951977,0.650493997156247,2.63711709411475,0.00836139636172329,0.150411187640693
"648","GIMAP4",131.213831740662,-0.769277228505428,0.379033856305365,-2.02957391723252,0.0423998683972522,0.285492447208165
"649","C12orf29",14.9480762059126,0.955373032083671,0.400728905632358,2.38408814202228,0.0171215009844617,0.199997135173911
