gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CD99,1002.2185929630956,-0.5066816622950642,0.19653057410112978,-2.5781314923261673,0.00993361895830587,0.35945862679196383
DHX33,10.896784569455823,-0.6609118118214855,0.31154993748853693,-2.1213671784023482,0.03389091507801791,0.5969097085219915
PRKAR2B,7.030873325913765,3.174590485518184,0.510235056573308,6.221819619448423,4.914218318336956e-10,6.145230007080363e-6
WDR54,39.18104182146153,-0.6433321145537896,0.27504376808731185,-2.33901723724773,0.019334541410919562,0.4870053059166906
ITGA2B,8.174278686572636,3.4042225476531804,0.7423842080514238,4.585526619145669,4.528435725222133e-6,0.0027077779878999205
IFRD1,91.6350304404554,0.8349234274074792,0.29128376581900894,2.8663575708035314,0.004152249552631175,0.23346388060187262
CD79B,48.840043539969614,0.6926988887175338,0.34840125892166884,1.9882215433477337,0.04678719336377504,0.6675943054201933
MYLIP,100.2141864096004,1.0020256420511024,0.2927014574116116,3.4233708670674754,6.184963038634937e-4,0.0765771908892375
IL32,2275.7012665269713,-0.8662499898465673,0.36428144907923815,-2.377968990834176,0.017408289793040654,0.47530712633618644
FAM76A,30.76840118785744,-0.47985835503668656,0.21023100619036503,-2.2825289367743067,0.022458131082972514,0.5210369743832491
ETV7,6.467683242526351,4.226327908128417,1.2400243748106778,3.408261961603518,6.537809825715496e-4,0.07937408919473037
CD9,10.939562256320112,1.9602348542636254,0.7211262908341283,2.718296197461082,0.006561906672472455,0.3004890142152903
PTBP1,157.79724411008496,0.3025381438786427,0.15199516901681526,1.990445787426131,0.04654185031317514,0.6669403545037379
CALCOCO1,89.04719311567871,-0.3111712254600841,0.15158039076635238,-2.052846175464257,0.04008749858188096,0.6347757751268848
NUDCD3,46.32759352311119,-0.465438730388727,0.21966214587821284,-2.1188845648752785,0.03410022369830983,0.5974013926147884
GRAMD1B,17.687118450492893,1.2645076067972159,0.5350091073038941,2.363525385893954,0.01810198641768113,0.48162838330447344
BIRC3,98.5702134096733,1.1783957595278804,0.31695540810472717,3.717859766376094,2.009177421697264e-4,0.03441748446345792
TOMM34,10.631010200575549,0.6956847732412554,0.29245497267614307,2.378775668867284,0.0173702434136828,0.47530712633618644
IFNGR1,170.43548469562813,0.9403766609050599,0.43024368852691397,2.1856838019513085,0.028838746769480943,0.5647423662453279
POU2F2,41.80002641688531,-0.41252751665679604,0.20987430406044905,-1.9655932559422702,0.049345613760807004,0.6747785763693753
STAP1,4.328468412563065,1.4064211272311735,0.5189832049149838,2.7099549925928015,0.006729233873700361,0.3024717609288883
MED17,50.51377793384631,-0.5255377049763926,0.21120749679681336,-2.4882530826165343,0.012837234423931757,0.4135956290576232
TNFRSF9,10.023909645326704,1.616052249375811,0.43383531807870884,3.725036164719576,1.9528722300285142e-4,0.0339175933840369
LTBP1,0.4873068396424728,4.214584441213983,1.8099534993341713,2.328559514244098,0.019882412952270563,NA
NEDD4L,4.092794281606667,1.5633709436311443,0.7270620651012729,2.1502578922383764,0.03153482113923726,0.5850785435402995
PLEKHA5,12.302612612773393,-0.9122347452535836,0.407130545992479,-2.2406443196979757,0.02504912346897076,0.5389653287055219
TAB2,35.562201832249336,0.5196262713133865,0.21617371623557366,2.4037439905373494,0.0162281335627126,0.4605237554697732
EIF2AK2,154.5638284626146,0.7182296151570702,0.3110718268037545,2.308886736985599,0.02094986715870534,0.5061308873167428
TRAF1,33.87005937489473,0.5985643022639194,0.3047814052136283,1.9639134541176224,0.04954012933143782,0.6747785763693753
PRDM1,248.62615714116933,0.6890025750028729,0.3189604523579229,2.160150482322823,0.030761022065715567,0.5775774488465063
SEC61A1,65.5902102612159,0.3795454490396927,0.15935784426210298,2.3817180183200604,0.017232086998462327,0.47530712633618644
MXD1,47.489262931344385,0.5746038531802048,0.24216746628997998,2.3727541192182833,0.017656013093176225,0.47811813180001844
SLC2A3,123.91695433800214,0.7218695872156318,0.27934579694768036,2.584143363183779,0.009762120678929571,0.3568581131550851
GNA15,5.688260539588535,2.3858026596895003,0.9924513976758406,2.4039491155704567,0.016219030697329453,0.4605237554697732
GUCY1B1,1.7848496005395666,1.6583796620688838,0.7080574764262312,2.3421540161389167,0.019172801158719117,0.4870053059166906
MRPS24,8.43951274774731,-1.362667885461877,0.3565624357253708,-3.821680998700105,1.3254507724303646e-4,0.02710125290359264
HAGH,70.79459249256685,-0.33096892861652777,0.1452359313451243,-2.278836411562962,0.022676791549649945,0.5222549089127297
CHI3L2,21.02723542670869,-1.6055643540707276,0.5483871790289819,-2.9277933829774576,0.00341376819725356,0.21126643757929173
SBNO2,29.121194766969648,0.684087115897073,0.2676210474794738,2.556178306377572,0.010582887439161389,0.3737211345812055
DGKA,26.280758149685596,-0.4319034679058911,0.21659497122717036,-1.9940604597550868,0.0461454476590742,0.6659785365794871
MYLK,1.438616938198519,1.9283135677427279,0.9416431087547458,2.04781785138616,0.04057785051408519,0.6347911005068315
FAM107B,231.91236860853792,-0.4204114185699972,0.181009932693742,-2.3225875636410973,0.020201319447931812,0.4974499566622203
TBC1D1,57.7155816316937,0.48277287518073636,0.21147731341951206,2.2828589382684727,0.022438678885534736,0.5210369743832491
MTHFD2,43.82623338621739,0.6612169022711849,0.23151704918415708,2.8560181835473766,0.004289905647654926,0.23425882150185526
SP100,309.0590236601362,0.5877091043264044,0.23452241479406655,2.5059826577449753,0.012211160893742573,0.4029038706497385
CBFB,70.57369420797184,0.39421738343877333,0.15754933700269755,2.5021837028233485,0.012342986095646913,0.40492966820839943
