gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CFH,7.153794344015942,1.4381440691479208,0.6599343851364644,2.179222815993342,0.029315119778599973,0.6326715584157165
LAP3,51.89674782283333,0.5327734758008786,0.21111592317894287,2.5236063096448547,0.011615793289630742,0.4517880013941465
CD38,27.092502113823592,1.6474330305829388,0.5612045839883392,2.935530246162725,0.0033297814762600344,0.2759100680182767
DVL2,11.898636777341277,-0.7458416965629066,0.31803971268318665,-2.3451212751719224,0.01902089157352387,0.5416418480156495
PRKAR2B,6.346350100921038,2.057031659020475,0.5879812688606636,3.498464607565481,4.679451912539165e-4,0.0840047488071365
WDR54,32.780299730663856,-0.44827515945694085,0.22578367597059312,-1.9854188197171785,0.04709789383832725,0.7346530222039855
ITGA2B,7.909486793330676,2.759768222960133,0.7793876547654217,3.5409442349850426,3.986978350426365e-4,0.07543363039006681
SPATA20,10.728871624104402,0.7287209809463171,0.35164593650944487,2.072314522328468,0.03823611896704678,0.6949669846543608
IFRD1,56.877850586456645,0.6343696270447587,0.31945435649960574,1.9857911283346097,0.047056521262777526,0.7346530222039855
COX10,10.946462941661325,0.7415977210418873,0.3018845595513455,2.4565606208679047,0.014027413324090542,0.4761759205095151
GAS7,11.813377148089598,-0.8974271859405085,0.35571239466665255,-2.5229010835608108,0.011639113551431114,0.4517880013941465
MATK,174.68404982991143,-0.45972220869573843,0.22542149136524822,-2.0393894384757445,0.04141117565111666,0.7161231594433348
MYLIP,70.76137030638077,0.7934877573289698,0.31244895588534793,2.539575640701252,0.011098704272176562,0.4420342405644711
CYB561,15.716328336155943,-1.144506652191491,0.2869819349370031,-3.988079083942088,6.661046033412625e-5,0.025986968022546776
RANBP9,35.23553746380343,0.4850119042214475,0.2157146256136844,2.2483960132125578,0.024550949184516287,0.5904362023574211
SPRTN,47.30482924246358,-0.45020594447119044,0.20257720958873818,-2.222391874116419,0.02625683401422674,0.6033756674686275
CD9,5.638606843331245,1.4846695340378946,0.7097640167658189,2.091779096949838,0.0364582810724939,0.6900901545951206
TYROBP,97.15048115416585,-2.7404135817886934,0.7212707187539433,-3.7994244193400664,1.4503253364418726e-4,0.039200221950686044
ELOVL5,61.621253928034115,0.4034649163091049,0.20184023169142015,1.9989320906346117,0.04561570202557647,0.7313975273931415
CALCOCO1,52.729547381033,-0.48730981769134724,0.1674770962457473,-2.9097102148003198,0.003617640108286868,0.2892073979526234
RWDD2A,3.7466105459326733,1.0970718074457377,0.5407785924149541,2.0286894171356633,0.04248993448513762,0.7186835525278872
GRAMD1B,20.219746161274315,1.167513273197451,0.5527648976148867,2.1121335277169893,0.034674997979806256,0.6796299961524489
ERP44,79.68263947271811,0.4746506161533833,0.1757527758004994,2.7006720889129454,0.006919952719314254,0.3848986261785088
BIRC3,74.3731868063262,0.8005542268889282,0.3171340099642146,2.5243405050731162,0.011591559131482715,0.4517880013941465
HMGB3,7.93028612745495,1.1571074486636395,0.46316363634925783,2.4982692030492206,0.012480137940783346,0.46298864674435475
RNF19A,168.35986380496962,0.4549574848096316,0.17182772084145265,2.647753706920352,0.00810285342163909,0.39414748719468834
MED17,35.13576741056678,-0.6666028689244321,0.19324018818018118,-3.4496078440105724,5.614014411910222e-4,0.09420152121169044
FAM214A,47.578079709305044,0.5618849751686871,0.26314589935654975,2.135260236023517,0.03273975904942315,0.6636816870161637
