"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"37","MDH1",134.057214614755,-0.547618521735406,0.207252459441701,-2.64227755468179,0.00823505399744987,0.199004038150833
"38","WAS",172.224804899106,-0.579139655259905,0.226173407806035,-2.56060012040218,0.0104491550395868,0.21698940478504
"39","MATR3",30.3758686927151,0.822464750276433,0.343243265409354,2.39615699173458,0.0165679923707494,0.257447070692018
"40","SLC38A5",18.2372880717973,-0.759141340875821,0.364724927830328,-2.08140788564082,0.0373965875050846,0.334017372138927
"41","PHLDB1",1.32983936599457,2.49166412115774,1.22186678094648,2.03922732004192,0.0414273454697788,NA
"42","ZRANB1",39.9902512561746,0.688630010037087,0.282896110174083,2.43421519515885,0.014924119416095,0.248133229043431
"43","RTF2",111.91149991028,-0.523423532733458,0.235763262829566,-2.22012338331033,0.0264103933140591,0.299425522340592
"44","DEF6",118.944595939105,-0.677274429320437,0.22978110844463,-2.94747655238002,0.00320379048156301,0.139780192121527
"45","GCLM",39.1991049175917,-0.647497645731083,0.236474966517155,-2.7381234270483,0.00617908805444326,0.182595810263662
"46","CCDC28A",52.3911579555378,0.773078495671389,0.314720727744993,2.4563952339923,0.0140338715469392,0.24238164141826
"47","RRAGD",3.92915977473145,-2.30283363610695,1.00465860291592,-2.29215539430331,0.0218966778531252,0.280372679467189
"48","HSF2",23.8656658742245,1.34171338070041,0.36325429950709,3.69359256730344,0.000221107969894846,0.0459644450357874
"49","RNASET2",207.529335939533,-0.468313753337679,0.187464729583398,-2.498143274089,0.0124845724164645,0.231806369105703
"50","VEZT",41.2130097018139,0.53911641697048,0.256955650225528,2.09809131068845,0.0358970800089488,0.330939862830327
"51","BRD9",100.325476411666,0.404373032637408,0.193646571220805,2.08820135615167,0.0367796750415011,0.333641704819494
"52","BCLAF1",319.785427064188,0.660632982274652,0.210086315481189,3.14457884018536,0.00166326087619489,0.113991253318996
"53","SARS1",75.6603101015307,-0.636060287387525,0.256040513389353,-2.48421735672857,0.0129836531995715,0.236516651583947
"54","ABCF2",16.2587324112105,-0.825445332718164,0.42075779196769,-1.96180640852291,0.0497850273010634,0.361778549071223
"55","ASTE1",30.4471956101765,0.678876260258359,0.335339723412449,2.02444331184522,0.0429245591442762,0.349218135042716
"56","RNF19A",258.497731164726,0.609332823365214,0.219283289307833,2.77874718720507,0.00545689770930125,0.171673678083121
"57","SH3YL1",23.1703432046466,0.931412584259129,0.46464288475686,2.00457731047904,0.0450082543016026,0.350232695123613
"58","RPL26L1",38.4239169250272,-0.660584842965811,0.26796162805327,-2.46522178479409,0.0136928466817252,0.239915997472838
"59","MAT2B",73.0164051535083,-0.628808742405613,0.2626886622139,-2.39374146225462,0.0166774998321053,0.257447070692018
"60","PHF23",17.1052496651749,-0.987280543669753,0.445408695657189,-2.21657222523024,0.0266523373072622,0.301245287986773
"61","TSPAN17",38.658300305355,-0.514530945127862,0.237026529420502,-2.17077365299919,0.029948286484251,0.312919451549893
"62","LIMA1",20.3539320290557,-1.16864517835868,0.525063958964589,-2.22571966406381,0.026032964776893,0.298674084266645
"63","TRAPPC3",64.6992743833602,-0.599316544418915,0.238260017627984,-2.51538865137952,0.0118901229388388,0.227954942852746
"64","ARID4B",420.782169853535,0.38204849140232,0.154476280351603,2.47318546596759,0.0133914625985453,0.237418539247119
"65","RELT",21.1464805589435,0.914367507214112,0.418839036565727,2.18310001548918,0.0290284454486198,0.310668400973532
"66","CUL1",40.012307926518,-0.557987532833407,0.238661707800524,-2.3379851672719,0.0193880176089869,0.268460585953708
"67","TAB2",40.9234430795527,0.789288525789345,0.256851302251824,3.07293955245555,0.00211961418256593,0.119060101080015
"68","USP36",127.972208812129,0.83399440614122,0.402731900845025,2.07084267323077,0.0383735008864186,0.338465770713652
"69","MRPL43",110.359157816907,-0.443737911982344,0.187220681391269,-2.37013298255755,0.0177816883252375,0.263640735730604
"70","GDI2",142.148040272475,-0.790193963956155,0.244424783357573,-3.23287169615762,0.00122552590740644,0.0995541358472129
"71","PRDM1",221.813221200621,-1.40975262817996,0.468629497380752,-3.00824560993131,0.00262760684702224,0.130177045757616
"72","TMCC3",14.7300427858123,1.07667213105818,0.531790410860718,2.02461742270899,0.0429066638231031,0.349218135042716
"73","POLR3E",77.7709473098595,0.712430093023704,0.360143644322912,1.97818316178565,0.0479080475704278,0.3587013561735
"74","RIOK2",29.4039262235951,0.815133954700043,0.301454724378429,2.70400126049035,0.00685100292764881,0.188383027745841
"75","GATB",6.24188474211875,-1.28650273887837,0.499168381922336,-2.57729212319888,0.00995777562273524,0.211144674304478
"76","ACAA1",82.142002023215,-0.476047249891454,0.195383183247827,-2.43648016158908,0.014830982953184,0.248133229043431
"77","NCKAP1",7.80978923219766,1.5382014591484,0.707335639177774,2.17464153359564,0.0296569893546485,0.312859105609934
"78","SFSWAP",113.57910507217,0.311688913996752,0.156597809361543,1.99037850700161,0.0465492557002272,0.354417389782818
"79","POLD1",4.57675095707526,-1.11268314170563,0.543243469053224,-2.0482218472775,0.0405382666831401,0.343829362699721
"80","ISOC2",24.4593616739243,-0.881582405313779,0.374049905876767,-2.35685771193383,0.0184303072857353,0.266317098542641
"81","NGFR",1.99637214287454,-2.98886289304512,0.932674708792102,-3.2046144972838,0.0013524348698511,NA
"82","HIPK2",15.9319571794991,1.4943140711046,0.483865327341387,3.08828507989022,0.00201315249636305,0.11707662543761
"83","TMEM161A",28.0125960398308,-0.705788492744832,0.341886589419101,-2.06439361644467,0.0389804112389288,0.34070100573382
"84","SNX24",6.43325821860429,0.885299324071401,0.448990998966011,1.9717529440683,0.0486378164754879,0.359590832146675
"85","DDX20",23.2642279748697,1.30303298948782,0.304663486844224,4.27695817107897,1.89464385581548e-05,0.0123170959940396
"86","PMS1",15.8684409579472,-0.75330273141909,0.37328189902408,-2.01805320158451,0.0435857208458629,0.34997821534512
"87","AP3D1",56.4012967617077,-0.562897912624056,0.211087016092357,-2.66666289118309,0.00766084718632885,0.197124311545567
"88","BLTP3A",8.11068566910856,1.08486949108864,0.530203547988107,2.04613774314647,0.0407428204861775,0.344320866417843
"89","PKN2",78.8287973005948,0.654354636169739,0.247189587174089,2.64717718756048,0.00811668122088893,0.199004038150833
"90","WDR18",26.5918402937396,-0.846328259677974,0.379020640794866,-2.23293448584513,0.0255532650093857,0.296903869727335
"91","DGKA",44.238465092326,1.34691198285058,0.262554001806736,5.1300379106087,2.89683831896262e-07,0.00153561399288208
"92","SEC61A2",14.7343213181271,1.00912065869741,0.373246785539715,2.70362853155781,0.00685869163458732,0.188383027745841
"93","TBC1D1",51.9826750202892,-0.795158029966954,0.245959238227371,-3.23288539880698,0.00122546712742924,0.0995541358472129
"94","FOXJ2",16.8262924434676,0.904469705113033,0.382415885814566,2.36514679087263,0.0180229257973724,0.263921352629479
"95","PPP2R5A",82.3230315070231,-0.40760106402625,0.203399298210267,-2.00394528207707,0.0450759221638345,0.350232695123613
"96","DIP2B",16.8868606079484,1.1825427349755,0.362601083160226,3.26127744757165,0.00110911459122085,0.0979902741343619
"97","NFYC",40.6820475044802,-0.471689254920953,0.220005152147751,-2.14399185799147,0.0320335391741508,0.319764139613968
"98","ELOVL1",55.3647445739479,-0.662429650550786,0.213705750094098,-3.09972778111543,0.00193698575675763,0.11707662543761
"99","ZBTB11",51.5599364888884,0.525104763040269,0.243625311912401,2.15537851514,0.0311322262252001,0.316454468302667
"100","TRMT11",24.9037208055515,0.910930383441289,0.274221876443166,3.32187349622372,0.0008941522291938,0.090577007428064
"101","PFKP",61.9329664608609,-0.714813363736738,0.364083313579801,-1.96332360499697,0.0496085843318034,0.36168103952389
"102","SP100",299.960392287705,-0.580730010327533,0.234343937214971,-2.47810981256499,0.0132080487463838,0.237418539247119
"103","STOML1",4.42463173249501,-1.4591294405589,0.630967557482987,-2.31252688550195,0.0207486654722055,0.274892837359822
"104","RHOA",553.116128980361,-0.386999514452478,0.176036578152236,-2.19840398236895,0.0279203301625359,0.304986830761451
"105","DHX8",51.3449276448827,0.769417927709928,0.275840894179345,2.78935409486337,0.00528132872447144,0.17019041682932
"106","IFI35",75.1900880555789,-1.01142997996225,0.501141980808498,-2.01825035358343,0.043565194374216,0.34997821534512
"107","POLR1A",8.90481207463118,-0.809944517574761,0.409017282315283,-1.98022076962125,0.0476787270423905,0.358390585786149
"108","IP6K2",71.0700562908947,0.538746837984507,0.189386811726293,2.84469036187756,0.00444546137964664,0.157102605156712
"109","POLB",23.5324716472069,0.847263509668708,0.332120526358798,2.55107240421927,0.0107392012903089,0.218535531823138
"110","ATP2B1",150.141519425499,0.730320605188415,0.323005738226989,2.26101433738366,0.0237583692525054,0.289514007651906
"111","RPL31",1242.18297495449,0.396213425788752,0.185139346617249,2.1400822301046,0.0323481218942403,0.319764139613968
"112","WDR1",191.828998979868,-0.780980113826232,0.263415877267408,-2.96481792186512,0.00302862124126939,0.135772248539354
"113","ING3",78.2692845193131,0.428667650877913,0.216147910630363,1.98321440918752,0.0473434850586068,0.357758822944654
"114","TRIB2",22.2359170695488,-0.78134711957133,0.310723371933342,-2.51460685016944,0.0119165186737561,0.228048611875743
"115","HMMR",1.63464992901448,-3.01753817515414,1.43299561550769,-2.10575534390946,0.0352256096790999,NA
"116","FCGR2B",2.88818833188658,-1.45569493328633,0.692024394233973,-2.10353124169516,0.0354193572775815,0.329111328533672
"117","PDE8A",11.0402891293092,2.35968567181207,0.581701485360715,4.05652337358021,4.98085800224432e-05,0.0211525717170481
"118","SDHA",127.555864888609,-0.34812796459794,0.1511496016168,-2.30320133744399,0.0212675176186273,0.277265300923272
"119","PTGS2",1.4769804387007,-3.21946652578678,1.62190455851865,-1.98499135407034,0.0471454334350083,NA
"120","FRY",9.65695092103647,-1.10337535540618,0.53517520962049,-2.06170864339665,0.0392354831761227,0.341803280717546
"121","MRPS34",122.219533832439,-0.620188257762529,0.229819938088975,-2.6985833471177,0.0069635298302651,0.189071387915474
"122","ANO8",5.76601889904475,1.28450744998457,0.604325879558127,2.12552116901527,0.0335431496011597,0.324771207371228
"123","TXK",26.5354940966821,1.78055779086043,0.598097732012238,2.97703484825118,0.00291050925587945,0.134535968230372
"124","SRI",167.44618083988,-0.642122191197184,0.226280604962451,-2.83772527169856,0.00454362717590198,0.157423318035663
"125","EIF4G3",52.3079125136344,-0.477833606024105,0.238903928399774,-2.00010778066618,0.045488626786004,0.350232695123613
"126","ACAT1",43.0546926924191,-0.664837409665333,0.264742191492806,-2.51126352742079,0.0120299854322743,0.228980081782715
"127","ACTB",7184.05819274189,-0.66030080706929,0.3186595985267,-2.07211962270129,0.0382542867807089,0.338465770713652
"128","MKRN2",25.2522150420634,0.560024734315038,0.277135289862973,2.02076298039104,0.0433043067150725,0.34997821534512
"129","TRAF4",22.2537545081364,1.47139900616021,0.598225081256379,2.45960768323189,0.0139088964918401,0.241345532907511
"130","PAG1",104.661160823657,0.653495439966758,0.297288889492141,2.1981831917201,0.0279360539748308,0.304986830761451
"131","SPAG6",0.776348534843737,-4.63186942545629,1.75151030065113,-2.64450024857654,0.00818116465972073,NA
"132","DYNC1I2",49.7192118137185,-0.938623872417505,0.417174674627527,-2.24995410676727,0.0244518587309622,0.291279332882765
"133","FAM76B",56.3952644363937,0.632629381858485,0.243457912661872,2.59851641272024,0.00936275690440624,0.206369955718326
"134","P2RY10",59.1785198295293,0.976147775976076,0.266563748738455,3.66196746780391,0.000250285649074892,0.0491394157683705
"135","VDAC3",116.249553627578,-0.539077427063172,0.195012122179815,-2.76432778146019,0.005704020839484,0.174780430463033
"136","THOC1",54.210285290625,0.656561908135334,0.232737636810331,2.82103881921942,0.0047868409971584,0.160601545100865
"137","XRCC5",252.41216638461,-0.503147080542391,0.231951276633951,-2.16919297812885,0.0300680360256344,0.312919451549893
"138","REXO1",52.7581738503426,0.660778463225898,0.234682826936067,2.81562341758355,0.00486826941392713,0.16141687882872
"139","KEAP1",20.3252858297748,-0.928896228192454,0.372736109578959,-2.49210152791939,0.0126989731921902,0.234749922926329
"140","SESN1",21.8498484511056,0.982357275128681,0.420201679408439,2.33782329597456,0.0193964166044652,0.268460585953708
"141","CNOT4",96.2979394384757,0.447507865245101,0.226979865231404,1.9715751649992,0.0486581245928013,0.359590832146675
"142","MOK",1.92022166118969,2.6854530848878,1.16071321200809,2.31362325948013,0.0206883966846735,NA
"143","HSP90AA1",1708.21606635833,-0.917934776588639,0.314257777489071,-2.92096120555222,0.00348953276661632,0.144148416498642
"144","NDC80",15.5267548235132,-0.939710288093165,0.366667746729187,-2.56283869109222,0.0103820271561402,0.21698940478504
"145","TCF7",155.311510553652,0.987807630606835,0.396038907988678,2.494218650444,0.0126234757216964,0.233975681121372
"146","STK17B",438.453529267283,0.582898269436648,0.240028078340393,2.42845867644709,0.0151631529763622,0.248133229043431
"147","IFT25",107.721233332259,-0.538299582041975,0.212087914176762,-2.53809644991528,0.0111457262620686,0.22337805260955
"148","IL12RB2",7.01671123393753,1.83025566956738,0.694134180142018,2.63674621121944,0.0083705430399476,0.199425836650617
"149","STRADB",9.16170778878258,-1.27935965591926,0.447636780185928,-2.85803069039115,0.00426279160021513,0.15653461725032
"150","CCNT2",57.6213518080196,0.491965110173637,0.224541586441724,2.190975480176,0.0284535668770622,0.308066694409854
"151","TNPO1",52.7842458328647,0.470241707432015,0.215071490348832,2.1864437107369,0.0287831586348816,0.309491934936121
"152","P2RX5",18.6381561100678,-1.20508431962236,0.513845079816635,-2.34522887725693,0.0190154026859603,0.267202505638199
"153","TDRD3",29.6131340328805,-0.633546101752705,0.266537599448704,-2.37694832947812,0.0174565332442996,0.261582889205366
"154","ZNF586",13.0275541265556,1.24602109289527,0.418582038917899,2.97676674354311,0.00291305549420241,0.134535968230372
"155","YTHDC1",199.78518420566,0.525229082863525,0.197926299699917,2.65365989087779,0.00796240373130592,0.199004038150833
"156","CHMP2B",75.0056434458878,0.563752600396454,0.242618455160752,2.32361796229775,0.0201459788560407,0.272781184970299
"157","AK6",31.2903389161314,-0.580216537974156,0.280974081784979,-2.06501800553326,0.0389212966721493,0.34070100573382
"158","MYNN",31.3436950678871,0.610091351659057,0.25074816387093,2.43308402438829,0.0149708263276949,0.248133229043431
"159","SCAMP1",28.1367334075229,0.565468992287904,0.275133970665248,2.05524963319016,0.0398548993996845,0.342718093240217
"160","PREP",22.3337610245559,-0.868816620162887,0.286448020309236,-3.03306903369397,0.00242080214263014,0.127142782847386
"161","ABCB1",12.8080248339039,1.64834442688973,0.429541154273707,3.83745401456781,0.000124316504652597,0.0411876119477135
"162","AKR1B1",85.0563168505238,-0.765322619307958,0.226364282324538,-3.38093365017153,0.000722399843646613,0.0841635510147405
"163","CHERP",35.8814296871,0.744542969603377,0.300669368790242,2.47628473960976,0.0132757653517553,0.237418539247119
"164","B4GALT1",137.837100625663,0.688775361999407,0.287115117800548,2.39895191613659,0.0164420736216304,0.257146028080357
"165","SNX10",36.6683581139815,-0.824671933656052,0.21432342070192,-3.84779195365215,0.000119187200228984,0.0407620224783127
"166","MRPL28",81.0234459843475,-0.871332041919492,0.245947287630773,-3.54275930551254,0.00039596392494421,0.064390076003649
"167","ERO1B",62.0673542865182,0.813746842048567,0.285501206136403,2.8502395946439,0.00436863067785182,0.15653461725032
"168","TXLNG",48.0256295018782,0.754719653831219,0.339765983456334,2.22129256776588,0.026331151932787,0.299425522340592
"169","PPP1R15A",254.983156391106,1.86848367022839,0.710966132380096,2.62809096682747,0.00858655505821098,0.199637405103405
"170","BAX",282.572359323282,-0.604236951975366,0.14500557615708,-4.16699114605644,3.08646480790889e-05,0.0153686337370928
"171","SH3BP2",51.4002329715221,-0.580390560048114,0.274759882509456,-2.11235554021661,0.0346559653692361,0.327763197898877
"172","DNM1L",79.1726054265101,0.529558240915589,0.178653641882039,2.96416146537469,0.00303508987962902,0.135772248539354
"173","TPX2",5.25747685206376,-1.93449826251091,0.626169210769134,-3.0894177312467,0.00200549240357043,0.11707662543761
"174","COQ9",16.0769852884275,-1.21829122756492,0.334550274541562,-3.64157892034122,0.000270971029332483,0.0522333609633269
"175","LZTS3",4.67718660764526,2.30468819174388,0.893646099133013,2.57897191514606,0.00990948428600186,0.211144674304478
"176","TESC",66.8960896939555,-0.866890744791263,0.272297736966375,-3.18361347563572,0.00145449090572837,0.10681508259257
"177","GMIP",40.2180138916545,-0.70513529215236,0.275487553828772,-2.55959037841192,0.0104795602856776,0.217000582321784
"178","LAG3",147.720108772751,-0.789456171197894,0.38851203943483,-2.03199924601132,0.0421537322772932,0.347252423934625
"179","NECAP1",103.75339022256,0.757906417863519,0.226110579988604,3.3519281490575,0.000802508435041608,0.0895599413506434
"180","PAPOLA",239.715088314742,0.29235942423906,0.147470763476832,1.98249074831019,0.0474243418367048,0.357915242614599
"181","AARS1",9.33720677668599,-1.2696956632724,0.506915480302206,-2.5047482521454,0.0122538577711221,0.230346454059285
"182","PLEKHG2",15.2399218603155,-0.748431413471746,0.366447374764917,-2.04239807680947,0.0411120603711711,0.345106939077716
"183","PITPNM2",3.80818136523286,1.45821428382075,0.727156854820554,2.00536414413725,0.044924131994164,0.35016397584326
"184","FH",23.8717293237108,-1.12733474749147,0.370398042781155,-3.04357641586552,0.00233784058195183,0.126257591606515
"185","TINF2",78.8954648411047,-0.543659521186167,0.250569288065921,-2.16969735350463,0.0300297806799504,0.312919451549893
"186","SNAP23",61.1606332994534,-0.598858985474995,0.195161588720748,-3.06852895285603,0.00215115482585977,0.119060101080015
"187","PHGDH",5.65769063261239,-2.66095237443332,0.736475143089238,-3.61309190052447,0.000302567404577684,0.0553905669246629
"188","CLSPN",3.37561877623012,-1.42485632420836,0.699726166116743,-2.03630561954808,0.0417196758970058,0.346578581718102
"189","GPATCH2",41.2624754860778,0.649201043757398,0.26872430229704,2.41586279397905,0.015697975391677,0.25308750127337
"190","SUCO",44.7059079762322,0.62503296887904,0.285824729703014,2.18677008643891,0.028759312241676,0.309491934936121
"191","MSH2",10.5621500086093,-0.951973982727896,0.45764780754188,-2.0801454022934,0.0375121982751252,0.33453360960212
"192","TBC1D2",3.58577614693343,-1.72504713103338,0.680257039265842,-2.53587545804026,0.0112166616947896,0.223737411728494
"193","BTAF1",47.3915080700561,0.686117939607704,0.292371916157642,2.34672997538437,0.0189389745010916,0.26700931869757
"194","IKZF5",43.7711467813739,0.630694853450469,0.298239525438798,2.11472591542831,0.0344533142666858,0.327742043705382
"195","HIVEP1",22.7682342894136,1.25703572535766,0.416939780789578,3.01490954635501,0.00257055904960119,0.129548587224668
"196","FKBP5",123.532938646785,-2.54094792285828,0.581292261994105,-4.37120548300717,1.23562438283124e-05,0.00935720693341198
"197","SRPK1",52.6241965715212,-0.629651333479146,0.238036958903233,-2.64518306896667,0.0081646731297034,0.199004038150833
"198","PCSK5",2.87784580145311,2.18753731161037,0.963816349642659,2.26966196664065,0.0232281007228659,0.287593311756367
"199","ABLIM1",49.8535035684896,1.83487217311921,0.439993642679053,4.17022428312136,3.0430001128907e-05,0.0153686337370928
"200","TSPAN15",2.43067612799185,3.15610011001,1.10916024743148,2.84548613901253,0.00443436893267619,NA
"201","PSMD8",289.143186282962,-0.373206419906411,0.175312321854176,-2.12880883647667,0.0332700795460533,0.324345321691254
"202","POLRMT",21.8989285774936,-0.765623946061455,0.309378614254229,-2.47471515737126,0.0133342476403348,0.237418539247119
"203","CABIN1",60.8296766632828,-0.774052523667217,0.224645152650508,-3.44566759858579,0.000569650598508899,0.0760885451666469
"204","SLC25A1",33.7615952139922,-0.519870060051505,0.246867179013771,-2.1058694887201,0.0352156906643777,0.328834346155063
"205","GGA1",91.021113205511,0.459844541144183,0.22641467465468,2.03098382136901,0.0422566358154597,0.347560010019786
"206","TRIOBP",29.9415713173522,-0.654502770331646,0.308163285451073,-2.12388302316293,0.0336799263252447,0.32490862502297
"207","JOSD1",130.665997327571,1.06777724071988,0.351513488727397,3.03765651948552,0.002384255488056,0.126643405198923
"208","POLDIP3",48.4108267193464,0.556971484199366,0.216056347103288,2.57789919929129,0.00994029901686908,0.211144674304478
"209","SBF1",39.6384376380462,-0.580643782814214,0.21896090753367,-2.65181483468654,0.00800604340822798,0.199004038150833
"210","ARSA",35.8575830638947,-0.912224087255484,0.295032064497949,-3.09194896767509,0.00198847030669168,0.11707662543761
"211","RPL3",5930.72233948458,0.572848707680406,0.242078122477577,2.36637950516766,0.0179630204925112,0.263772774600559
"212","ZMAT5",32.0864912341708,-0.800951510833653,0.25653882584822,-3.12214538359013,0.00179538254088213,0.115148973852006
"213","MIEF1",29.0393359460332,0.630506327715663,0.315815517856064,1.99643871838819,0.0458861899142423,0.352107289588288
"214","TXN2",98.7998511029716,-0.53965336369328,0.189978780558115,-2.84059810315604,0.00450290206308363,0.157423318035663
"215","SLC25A17",9.35374903069737,-0.763922900640748,0.351655448294611,-2.17236190807073,0.0298283758226957,0.312919451549893
"216","KCTD17",18.1581794225503,-0.676169182430901,0.31742676880461,-2.13015803606379,0.0331585682539828,0.324006581224632
"217","EP300",104.661727075835,0.401498910326898,0.198008348859338,2.02768677502642,0.0425922262536191,0.348265360946421
"218","L3MBTL2",20.1173345197297,-0.695200347079777,0.331839697433314,-2.09498849130154,0.0361720155538446,0.332568731126347
"219","DESI1",36.0156319760649,-0.680468104290836,0.338483395771139,-2.01034411965935,0.044394780359327,0.34997821534512
"220","GZMH",1939.339258188,-0.745095720010752,0.315186439275343,-2.36398406518958,0.0180795902076431,0.264385952250251
"221","DDHD1",137.726566447294,0.396625191873977,0.167945117005828,2.36163574711264,0.0181945093777999,0.265334509523294
"222","CDKN3",4.93232630829087,-1.30303441930639,0.644010441916542,-2.02331256528796,0.0430409322223929,0.349670470055027
"223","VTI1B",89.5676072087537,-0.4709927803494,0.209216067608861,-2.2512266181675,0.024371187812918,0.291004212933068
"224","AHSA1",68.7773332856344,-0.700747434171047,0.333821688564092,-2.09916688512738,0.0358021920395911,0.330695044199739
"225","SPTLC2",29.5256908542034,-0.643197573683015,0.312947575997337,-2.05528856273515,0.039851141363278,0.342718093240217
"226","DHRS7",223.432734727842,-0.442684931171045,0.193701531848147,-2.28539716205285,0.0222895502703802,0.281997388981589
"227","SRSF5",791.02134526924,0.428996997533187,0.210184288424846,2.04105169205633,0.0412456893244097,0.345618751777864
"228","ZFYVE21",16.0084631414041,-0.995219304648591,0.426348983390398,-2.33428328299142,0.0195808934879177,0.269606016570004
"229","RPS6KA5",44.0094990296764,0.541151348803427,0.241493390678799,2.24085366180142,0.0250355556544682,0.29452438751026
"230","ARHGAP5",22.3161214333986,1.12652653811635,0.353329728186493,3.18831518620974,0.00143104456610095,0.10681508259257
"231","PSME2",524.878711107514,-0.909115969448162,0.38939783235822,-2.33467136666502,0.0195605951814933,0.269606016570004
"232","BRMS1L",11.0902842459153,1.43916772953341,0.606825412416149,2.37163391658763,0.0177096276990266,0.262983136432973
"233","GSS",27.2056594338781,-0.620950794315019,0.275796873897086,-2.25147872613932,0.0243552328220676,0.291004212933068
"234","TPD52L2",35.9075627801944,-0.575115161877956,0.219756668263322,-2.61705442853196,0.00886921976446902,0.202818027816351
"235","PRPF6",77.7451876809588,-0.342477857562164,0.174573720177909,-1.96179503543341,0.0497863519236856,0.361778549071223
"236","TUBB1",16.4739384929801,2.5920170572245,0.81311157830798,3.18777536364478,0.00143371871971223,0.10681508259257
"237","PSMA7",540.294291415234,-0.494235895085872,0.207044051494966,-2.38710502193727,0.0169816393881347,0.258114471229025
"238","TRIB3",8.17803631733084,-1.58058767569622,0.562153570238083,-2.81166528040872,0.00492857620291476,0.162161610417931
