gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CFH,1.1658393584195381,4.506482954425878,2.2338742524967223,2.0173395836355343,0.043660087458021635,NA
CD99,32.480321712574494,1.334987820654857,0.5213554895496454,2.5606095023724396,0.010448872899074755,0.4043074085029742
CD38,5.310766296795715,2.163822974036604,0.9634835416262312,2.24583283528057,0.024714717265287716,0.659987379365993
PRKAR2B,14.374877575840918,1.8723759279008505,0.7191480761396438,2.603602776707246,0.00922496041743225,0.38695851662503417
E2F2,5.657741344153332,1.4909208362131487,0.7107960694052485,2.0975366921494962,0.03594609261144762,0.7797916658044014
JARID2,33.2851821869275,1.0652372889011759,0.4520636690419275,2.3563877432547633,0.01845364426980668,0.5643243473476365
MGST1,12.194817670130364,3.239637201797853,0.8891795363858911,3.643400538619568,2.690596499374331e-4,0.051982112442169354
MMP25,2.0745376126681085,5.703564234814716,1.9771586724371581,2.884727621675492,0.003917524419394669,0.2532421553686353
MLXIPL,0.8008814918284453,3.653653790581344,1.8326861469429434,1.9936058318964816,0.04619514754100197,NA
CD9,5.18416913458786,2.864805922424843,0.9110510625776543,3.144506427904702,0.0016636725641397648,0.14238759028740866
STAB1,12.080212593572506,4.367250176707704,1.126924014351752,3.8753723597059966,1.0646177443547221e-4,0.029684047695537542
IDS,37.48864896952849,-0.45027757097093596,0.22514325473025412,-1.999960298657035,0.045504551094319654,0.8726807117810591
PLAUR,100.2330337229831,1.2096186703823308,0.34508547022301717,3.5052726781008627,4.5613984579382527e-4,0.06106011007228399
NUB1,32.33011529683361,-0.5257763921199171,0.247111063276741,-2.1276926461649244,0.033362575035468064,0.7566440462589409
NR1H3,3.3446856805902625,2.1433783081893387,0.7191297841156795,2.980516668246568,0.0028776257714551653,0.2114720334371703
GRN,179.08351833924795,1.2575229121190672,0.4034916559073726,3.1166020256135107,0.0018294836326404483,0.15348234369408364
METTL1,0.8981861701193935,3.1955992690148665,1.345561047643344,2.3749195732231807,0.017552774351419474,NA
VCAN,114.70281816165691,2.2918035993682953,1.0150065122787415,2.257920093756915,0.023950641631178476,0.647407901254467
MSR1,25.378104072696665,1.5120740154492018,0.6794868982951836,2.2253173964692468,0.02605993840993869,0.6787038904566449
RAB27B,0.8278430521804487,2.571538654481777,1.1854605885940996,2.169231671827657,0.030065099743040884,NA
CAPG,34.039535169731586,1.9834103287977334,0.609435926767828,3.2545018133683765,0.0011359143494441544,0.1122638648835619
AP2S1,156.7035416058483,0.4453544648924619,0.20747619446007065,2.1465328398346517,0.031830491625516065,0.7506295040047072
XK,1.4201240571082816,5.079397040904327,2.516786594781792,2.018207285208747,0.04356967773896928,0.8569305912145826
HOMER3,6.714090092270699,1.3137265513700274,0.4760317437630952,2.759745686253697,0.0057846372818227305,0.3063595610708351
TBC1D22A,17.913733975200007,-0.6658446697275431,0.24803697828738835,-2.684457270544803,0.007264766895848504,0.34386399637094023
PRDM1,8.446668001230341,3.561330734769118,0.9166347424675211,3.885223382633575,1.0223584053153469e-4,0.029369568734513598
MXD1,36.18668337300777,0.8437647045265216,0.34674720643558504,2.4333713116251654,0.014958951833407041,0.5079692770578363
SLC2A3,29.716890879446346,2.888327015406351,0.7234764363404547,3.992288995639324,6.543855339710827e-5,0.025395231471397467
GNA15,24.345155284622038,0.9399076272471021,0.35028546096966184,2.683261887733637,0.007290787264826897,0.34386399637094023
CTSA,65.75693862896686,1.1719506816758298,0.429172818245906,2.730719728396987,0.0063196190017787025,0.32259203673294573
SLC9A3R2,3.458226134083118,4.098463154126287,1.4011253113060373,2.9251224862292777,0.0034432066704195253,0.23150070379841914
ANKRD44,39.03684535294749,-0.7564498821492979,0.2661147250689902,-2.842570556564235,0.004475132447062825,0.2651515974884724
PDIA5,0.6467228762024877,2.7505700606751966,1.3621064921969754,2.0193502317419645,0.04345083039307109,NA
CD84,13.829730253100346,0.9971312443707443,0.5000363886462842,1.9941173622787984,0.04613923025139006,0.8794504797696342
BCL3,23.94917169319814,1.2329780976274076,0.37140231902981774,3.3197910579778016,9.008484390468605e-4,0.09816141611683032
ATP1B3,70.29683523404834,-0.48478294383773324,0.23954393876884872,-2.0237746207618774,0.04299334666515939,0.8473532773091705
MAPK6,20.807803473171493,1.3086648800061134,0.5267773409454986,2.4842846840322057,0.012981198454447094,0.4551493133547251
PDCD2,19.512962514369626,-0.6500380148119561,0.31459094301031143,-2.066296024264912,0.038800536599079165,0.8088857957646224
ACTN1,16.04976462236306,1.5092735111213256,0.5991201760997664,2.5191498656356366,0.011763857460945668,0.42933244799806164
PANX2,1.5909713203098905,3.592328016195767,1.5697652933558541,2.2884491276502015,0.02211137946446346,0.6238567777473619
PTGS2,6.519870803024429,2.718578438232787,0.9372297985437358,2.9006530121608427,0.003723859805652519,0.2468684682348663
ATP2A3,6.399206953832499,1.305378892418116,0.622992066808862,2.09533790551239,0.036140965134316805,0.7815086399919959
FNDC3B,11.955982072383206,1.066843491166312,0.48124975224538996,2.2168187852330092,0.026635477297044033,0.6817941738485235
FOSL2,32.419431956270735,0.9113089420121705,0.38162346222495025,2.3879793362259103,0.016941294291051578,0.5412989522185926
PLD1,3.7526479667212875,2.112546981466229,0.9523069881445585,2.2183466127684746,0.026531208243808,0.6817941738485235
AMPH,1.7111832787096457,5.116049876861971,2.468402500076956,2.0726157410318904,0.03820805491729036,0.8049163569242502
EDN1,0.93084655515087,4.032800996155644,1.3984377214182961,2.8837901998707354,0.003929204297361,NA
